FECHA,TMAX,TMIN,NOMBRE
2025-01-10,16.6,6,GOBERNADOR GREGORES AERO
2025-01-10,31,17,GUALEGUAYCHU AERO
2025-01-10,30.8,19.6,IGUAZU AERO
2025-01-10,32,21,ITUZAINGO
2025-01-10,29.8,11.4,JACHAL
2025-01-10,31,19.2,JUJUY AERO
2025-01-10,29.2,18.9,JUJUY U N
2025-01-10,23.9,13.8,JUNIN AERO
2025-01-10,22.6,15.7,LA PLATA AERO
2025-01-10,24.5,5.4,LA QUIACA OBSERVATORIO
2025-01-10,35,18,LA RIOJA AERO
2025-01-10,25.5,16.3,LABOULAYE AERO
2025-01-10,22,15.6,LAS FLORES
2025-01-10,35.9,23,LAS LOMITAS
2025-01-10,22.8,9.7,MALARGUE AERO
2025-01-10,17,2.2,MAQUINCHAO
2025-01-10,21.5,13.3,MAR DEL PLATA AERO
2025-01-10,26.4,18.4,MARCOS JUAREZ AERO
2025-01-10,,16.5,MARIANO MORENO AERO
2025-01-10,26.7,17.5,MENDOZA AERO
2025-01-10,,13.9,MENDOZA OBSERVATORIO
2025-01-10,33.4,21.2,MERCEDES AERO (CTES)
2025-01-10,22.6,15.5,MERLO AERO
2025-01-10,29,19,METAN
2025-01-10,,20.4,MONTE CASEROS AERO
2025-01-10,22.8,15.3,MORON AERO
2025-01-10,24.2,9.5,NEUQUEN AERO
2025-01-10,25,12.1,NUEVE DE JULIO
2025-01-10,32.8,20,OBERA
2025-01-10,24.2,13,OLAVARRIA AERO
2025-01-10,32.4,22.8,ORAN AERO
2025-01-10,30.4,15.7,PARANA AERO
2025-01-10,16.3,7,PASO DE INDIOS
2025-01-10,33,21.8,PASO DE LOS LIBRES AERO
2025-01-10,24.9,13.5,PEHUAJO AERO
2025-01-10,11.5,0.2,PERITO MORENO AERO
2025-01-10,21.4,12.2,PIGUE AERO
2025-01-10,26.4,19.3,PILAR OBSERVATORIO
2025-01-10,31.2,22.5,POSADAS AERO
2025-01-10,35.5,21.4,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-01-10,19.5,8.8,PUERTO DESEADO AERO
2025-01-10,24.6,11.4,PUERTO MADRYN AERO
2025-01-10,22.4,16.6,PUNTA INDIO B.A.
2025-01-10,30.5,15.8,RAFAELA AERO
2025-01-10,34.1,20.2,RECONQUISTA AERO
2025-01-10,35.4,20.6,RESISTENCIA AERO
2025-01-10,,14.2,RIO CUARTO AERO
2025-01-10,16.7,5,RIO GALLEGOS AERO
2025-01-10,15,2,RIO GRANDE B.A.
2025-01-10,35,22.8,RIVADAVIA
2025-01-10,27.6,16.4,ROSARIO AERO
2025-01-10,31.6,19,SALTA AERO
2025-01-10,,8.8,SAN ANTONIO OESTE AERO
2025-01-10,23,17.6,SAN FERNANDO AERO
2025-01-10,29.8,16,SAN JUAN AERO
2025-01-10,19.2,7.4,SAN JULIAN AERO
2025-01-10,25.7,14.5,SAN LUIS AERO
2025-01-10,27,14.7,SAN MARTIN (MZA)
2025-01-10,24,9.9,SAN RAFAEL AERO
2025-01-10,17,6.5,SANTA CRUZ AERO
2025-01-10,24.2,11.1,SANTA ROSA AERO
2025-01-10,,16.4,SANTA ROSA DE CONLARA AERO
2025-01-10,34.7,17.5,SANTIAGO DEL ESTERO AERO
2025-01-10,31.1,16.5,SAUCE VIEJO AERO
2025-01-10,31.6,15,SUNCHALES AERO
2025-01-10,23.6,12.9,TANDIL AERO
2025-01-10,,23.2,TARTAGAL AERO
2025-01-10,32.2,19,TERMAS DE RIO HONDO AERO
2025-01-10,35,17,TINOGASTA
2025-01-10,24.8,11.2,TRELEW AERO
2025-01-10,25,13.5,TRENQUE LAUQUEN
2025-01-10,23.8,14,TRES ARROYOS
2025-01-10,31.2,17,TUCUMAN AERO
2025-01-10,11,5,USHUAIA AERO
2025-01-10,25.2,12,USPALLATA
2025-01-10,24.5,15.5,VENADO TUERTO AERO
2025-01-10,22.1,8.3,VICTORICA
2025-01-10,,14,VIEDMA AERO
2025-01-10,34.5,20.3,VILLA DE MARIA DEL RIO SECO
2025-01-10,30,18.4,VILLA DOLORES AERO
2025-01-10,19.6,14,VILLA GESELL AERO
2025-01-10,24.4,14,VILLA REYNOLDS AERO
2024-12-31,22.6,14.3,AEROPARQUE AERO
2024-12-31,21.4,5.1,AZUL AERO
2024-12-31,24.7,10.7,BAHIA BLANCA AERO
2024-12-31,13.4,-0.7,BARILOCHE AERO
2024-12-31,-6.4,-14,BASE BELGRANO II
2024-12-31,-0.4,-3.7,BASE CARLINI (EX JUBANY)
2024-12-31,3,-8.5,BASE ESPERANZA
2024-12-31,-5,-11,BASE MARAMBIO
2024-12-31,1.7,-5,BASE ORCADAS
2024-12-31,-2.2,-7.3,BASE SAN MARTIN
2024-12-31,22.2,4.5,BENITO JUAREZ
2024-12-31,27.4,18.5,BERNARDO DE IRIGOYEN AERO
2024-12-31,22.1,7,BOLIVAR AERO
2024-12-31,23.8,13.4,BUENOS AIRES OBSERVATORIO
2024-12-31,24,11.2,CAMPO DE MAYO AERO
2024-12-31,30.5,19,CATAMARCA AERO
2024-12-31,,17.7,CERES AERO
2024-12-31,,19,CHAMICAL AERO
2024-12-31,16.5,-1.2,CHAPELCO AERO
2024-12-31,29.5,20.5,CHEPES
2024-12-31,,,CHILECITO AERO
2024-12-31,23.5,9.2,COMODORO RIVADAVIA AERO
2024-12-31,29.5,18.2,CONCORDIA AERO
2024-12-31,25,13.7,CORDOBA AERO
2024-12-31,26.2,17,CORDOBA OBSERVATORIO
2024-12-31,22.1,6.2,CORONEL SUAREZ AERO
2024-12-31,32.1,22.1,CORRIENTES AERO
2024-12-31,,9.1,DOLORES AERO
2024-12-31,17.5,3.8,EL BOLSON AERO
2024-12-31,15.4,,EL CALAFATE AERO
2024-12-31,24,12.5,EL PALOMAR AERO
2024-12-31,,15,ESCUELA DE AVIACION MILITAR AERO
2024-12-31,14.2,3.5,ESQUEL AERO
2024-12-31,25.4,10.6,EZEIZA AERO
2024-12-31,32.7,22.3,FORMOSA AERO
2024-12-31,20,11.6,GENERAL PICO AERO
2024-12-31,18,10.5,GOBERNADOR GREGORES AERO
2024-12-31,28.8,16.8,GUALEGUAYCHU AERO
2024-12-31,30.4,19.6,IGUAZU AERO
2024-12-31,32,21,ITUZAINGO
2024-12-31,30.2,11,JACHAL
2024-12-31,28.2,18.7,JUJUY AERO
2024-12-31,26,17.1,JUJUY U N
2024-12-31,26.7,10,JUNIN AERO
2024-12-31,22.2,10.3,LA PLATA AERO
2024-12-31,21.1,5.9,LA QUIACA OBSERVATORIO
2024-12-31,30.3,18,LA RIOJA AERO
2024-12-31,28.5,11.4,LABOULAYE AERO
2024-12-31,22.5,8,LAS FLORES
2024-12-31,31.4,22.2,LAS LOMITAS
2024-12-31,25,5,MALARGUE AERO
2024-12-31,20,4.5,MAQUINCHAO
2024-12-31,17.6,4.2,MAR DEL PLATA AERO
2024-12-31,29.9,12.3,MARCOS JUAREZ AERO
2024-12-31,,12.7,MARIANO MORENO AERO
2024-12-31,29.5,13.2,MENDOZA AERO
2024-12-31,,12.1,MENDOZA OBSERVATORIO
2024-12-31,29.4,21,MERCEDES AERO (CTES)
2024-12-31,25.3,12.5,MERLO AERO
2024-12-31,24,18.2,METAN
2024-12-31,,19.5,MONTE CASEROS AERO
2024-12-31,24.1,12.8,MORON AERO
2024-12-31,26.2,12.2,NEUQUEN AERO
2024-12-31,25.5,8.2,NUEVE DE JULIO
2024-12-31,,,OBERA
2024-12-31,20.4,7.6,OLAVARRIA AERO
2024-12-31,30,21.1,ORAN AERO
2024-12-31,29.7,16.2,PARANA AERO
2024-12-31,21.4,7,PASO DE INDIOS
2024-12-31,30,22,PASO DE LOS LIBRES AERO
2024-12-31,23.6,9.4,PEHUAJO AERO
2024-12-31,,6.6,PERITO MORENO AERO
2024-12-31,21.6,9.5,PIGUE AERO
2024-12-31,26.7,14.9,PILAR OBSERVATORIO
2024-12-31,30.5,21.8,POSADAS AERO
2024-12-31,31.9,22.2,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2024-12-31,22.6,7,PUERTO DESEADO AERO
2024-12-31,24,9.8,PUERTO MADRYN AERO
2024-12-31,21.5,14.5,PUNTA INDIO B.A.
2024-12-31,31.5,15,RAFAELA AERO
2024-12-31,28.5,20.8,RECONQUISTA AERO
2024-12-31,32.5,22.8,RESISTENCIA AERO
2024-12-31,,12.6,RIO CUARTO AERO
2024-12-31,18.6,8.3,RIO GALLEGOS AERO
2024-12-31,12,5.8,RIO GRANDE B.A.
2024-12-31,33,23.8,RIVADAVIA
2024-12-31,28.6,13.1,ROSARIO AERO
2024-12-31,27,17,SALTA AERO
2024-12-31,,11.8,SAN ANTONIO OESTE AERO
2024-12-31,23.6,14.1,SAN FERNANDO AERO
2024-12-31,32.5,15,SAN JUAN AERO
2024-12-31,22.4,6.7,SAN JULIAN AERO
2024-12-31,29.7,18,SAN LUIS AERO
2024-12-31,30.1,13.3,SAN MARTIN (MZA)
2024-12-31,28,8.4,SAN RAFAEL AERO
2024-12-31,20,8,SANTA CRUZ AERO
2024-12-31,22.2,9.2,SANTA ROSA AERO
2024-12-31,,16.8,SANTA ROSA DE CONLARA AERO
2024-12-31,25.2,18,SANTIAGO DEL ESTERO AERO
2024-12-31,29.8,16.1,SAUCE VIEJO AERO
2024-12-31,31.5,15.6,SUNCHALES AERO
2024-12-31,22.4,6.7,TANDIL AERO
2024-12-31,,21.5,TARTAGAL AERO
2024-12-31,25,17,TERMAS DE RIO HONDO AERO
2024-12-31,32.2,17,TINOGASTA
2024-12-31,26,10.3,TRELEW AERO
2024-12-31,20.1,11,TRENQUE LAUQUEN
2024-12-31,24.8,6.6,TRES ARROYOS
2024-12-31,21.1,16.7,TUCUMAN AERO
2024-12-31,13,6.2,USHUAIA AERO
2024-12-31,27.7,8.3,USPALLATA
2024-12-31,29.5,10.5,VENADO TUERTO AERO
2024-12-31,,,VICTORICA
2024-12-31,,11.4,VIEDMA AERO
2024-12-31,26.5,16,VILLA DE MARIA DEL RIO SECO
2024-12-31,29.8,17,VILLA DOLORES AERO
2024-12-31,19,11.3,VILLA GESELL AERO
2024-12-31,30,14.7,VILLA REYNOLDS AERO
2024-12-21,25.7,20.4,AEROPARQUE AERO
2024-12-21,26.4,13.3,AZUL AERO
2024-12-21,21.6,13,BAHIA BLANCA AERO
2024-12-21,12.7,3.8,BARILOCHE AERO
2024-12-21,-7.3,-11.6,BASE BELGRANO II
2024-12-21,1.3,-2,BASE CARLINI (EX JUBANY)
2024-12-21,-1.2,-7.1,BASE ESPERANZA
2024-12-21,-7.5,-13.7,BASE MARAMBIO
2024-12-21,1.7,0,BASE ORCADAS
2024-12-21,2.7,-3.8,BASE SAN MARTIN
2024-12-21,24.4,11.6,BENITO JUAREZ
2024-12-21,21,18.8,BERNARDO DE IRIGOYEN AERO
2024-12-21,26.6,15.5,BOLIVAR AERO
2024-12-21,26,20.8,BUENOS AIRES OBSERVATORIO
2024-12-21,26.6,19,CAMPO DE MAYO AERO
2024-12-21,28.5,21,CATAMARCA AERO
2024-12-21,,19.2,CERES AERO
2024-12-21,,21.9,CHAMICAL AERO
2024-12-21,14.5,3,CHAPELCO AERO
2024-12-21,28,18.5,CHEPES
2024-12-21,,,CHILECITO AERO
2024-12-21,20.2,6.4,COMODORO RIVADAVIA AERO
2024-12-21,30.7,21.2,CONCORDIA AERO
2024-12-21,23.8,15.5,CORDOBA AERO
2024-12-21,27.2,19.7,CORDOBA OBSERVATORIO
2024-12-21,23.5,15.4,CORONEL SUAREZ AERO
2024-12-21,30.6,22.4,CORRIENTES AERO
2024-12-21,,15.5,DOLORES AERO
2024-12-21,16.5,1.6,EL BOLSON AERO
2024-12-21,14.3,,EL CALAFATE AERO
2024-12-21,25.2,18.3,EL PALOMAR AERO
2024-12-21,,17.5,ESCUELA DE AVIACION MILITAR AERO
2024-12-21,13.4,2.9,ESQUEL AERO
2024-12-21,26.2,18,EZEIZA AERO
2024-12-21,32,22.8,FORMOSA AERO
2024-12-21,24.3,14.3,GENERAL PICO AERO
2024-12-21,16.5,6,GOBERNADOR GREGORES AERO
2024-12-21,29.1,20.5,GUALEGUAYCHU AERO
2024-12-21,23.9,20.8,IGUAZU AERO
2024-12-21,27,21,ITUZAINGO
2024-12-21,31.4,16.4,JACHAL
2024-12-21,33.2,18.9,JUJUY AERO
2024-12-21,30,17.4,JUJUY U N
2024-12-21,26.6,15.6,JUNIN AERO
2024-12-21,24.8,17.8,LA PLATA AERO
2024-12-21,24.5,4.7,LA QUIACA OBSERVATORIO
2024-12-21,29,19.9,LA RIOJA AERO
2024-12-21,25.5,16.2,LABOULAYE AERO
2024-12-21,26.2,15.9,LAS FLORES
2024-12-21,33.1,21.2,LAS LOMITAS
2024-12-21,21.4,5.5,MALARGUE AERO
2024-12-21,18.4,2.8,MAQUINCHAO
2024-12-21,22.5,13.4,MAR DEL PLATA AERO
2024-12-21,25,16.2,MARCOS JUAREZ AERO
2024-12-21,,18,MARIANO MORENO AERO
2024-12-21,31.1,17.8,MENDOZA AERO
2024-12-21,,16,MENDOZA OBSERVATORIO
2024-12-21,30,21,MERCEDES AERO (CTES)
2024-12-21,25.4,19.4,MERLO AERO
2024-12-21,29,18,METAN
2024-12-21,,22.2,MONTE CASEROS AERO
2024-12-21,25.7,19.8,MORON AERO
2024-12-21,22.2,7.3,NEUQUEN AERO
2024-12-21,27.1,16.8,NUEVE DE JULIO
2024-12-21,25.8,20,OBERA
2024-12-21,23.2,14.6,OLAVARRIA AERO
2024-12-21,34,21.7,ORAN AERO
2024-12-21,27.7,21.2,PARANA AERO
2024-12-21,18,3,PASO DE INDIOS
2024-12-21,30.7,21.5,PASO DE LOS LIBRES AERO
2024-12-21,27.7,16.8,PEHUAJO AERO
2024-12-21,14.2,3.6,PERITO MORENO AERO
2024-12-21,22.8,13.8,PIGUE AERO
2024-12-21,26.4,18.3,PILAR OBSERVATORIO
2024-12-21,25.8,22.4,POSADAS AERO
2024-12-21,31.2,20.9,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2024-12-21,17.8,2,PUERTO DESEADO AERO
2024-12-21,21.4,5.4,PUERTO MADRYN AERO
2024-12-21,24,19.2,PUNTA INDIO B.A.
2024-12-21,27.4,19,RAFAELA AERO
2024-12-21,30.8,21.9,RECONQUISTA AERO
2024-12-21,31.3,21,RESISTENCIA AERO
2024-12-21,,14.9,RIO CUARTO AERO
2024-12-21,15.9,1,RIO GALLEGOS AERO
2024-12-21,12.8,1,RIO GRANDE B.A.
2024-12-21,36.5,20.8,RIVADAVIA
2024-12-21,27,17.7,ROSARIO AERO
2024-12-21,32.8,17.2,SALTA AERO
2024-12-21,,9.8,SAN ANTONIO OESTE AERO
2024-12-21,25.1,20.4,SAN FERNANDO AERO
2024-12-21,32.1,19,SAN JUAN AERO
2024-12-21,17,1.8,SAN JULIAN AERO
2024-12-21,29.1,14.9,SAN LUIS AERO
2024-12-21,28.8,16.7,SAN MARTIN (MZA)
2024-12-21,23,10.7,SAN RAFAEL AERO
2024-12-21,16.5,2.5,SANTA CRUZ AERO
2024-12-21,23.5,13.8,SANTA ROSA AERO
2024-12-21,,15.4,SANTA ROSA DE CONLARA AERO
2024-12-21,31.2,19.8,SANTIAGO DEL ESTERO AERO
2024-12-21,28.4,21.5,SAUCE VIEJO AERO
2024-12-21,28.6,19.5,SUNCHALES AERO
2024-12-21,22.9,11.3,TANDIL AERO
2024-12-21,,18.4,TARTAGAL AERO
2024-12-21,31.2,20.5,TERMAS DE RIO HONDO AERO
2024-12-21,32.3,16.5,TINOGASTA
2024-12-21,21.2,8.8,TRELEW AERO
2024-12-21,25.2,16.6,TRENQUE LAUQUEN
2024-12-21,27,13.1,TRES ARROYOS
2024-12-21,31.3,19.6,TUCUMAN AERO
2024-12-21,9.1,2.2,USHUAIA AERO
2024-12-21,25,13.6,USPALLATA
2024-12-21,25.2,16.6,VENADO TUERTO AERO
2024-12-21,24.5,10,VICTORICA
2024-12-21,,8.6,VIEDMA AERO
2024-12-21,25.4,17.6,VILLA DE MARIA DEL RIO SECO
2024-12-21,27,14.8,VILLA DOLORES AERO
2024-12-21,20.5,13.6,VILLA GESELL AERO
2024-12-21,26,14.7,VILLA REYNOLDS AERO
2024-12-11,28.9,21.8,AEROPARQUE AERO
2024-12-11,31,16.6,AZUL AERO
2024-12-11,36.1,16.6,BAHIA BLANCA AERO
2024-12-11,16.7,7.2,BARILOCHE AERO
2024-12-11,-4.7,-11.9,BASE BELGRANO II
2024-12-11,2.4,-1.7,BASE CARLINI (EX JUBANY)
2024-12-11,2.9,-5,BASE ESPERANZA
2024-12-11,-1,-9.4,BASE MARAMBIO
2024-12-11,1.7,-1.5,BASE ORCADAS
2024-12-11,-0.6,-6.3,BASE SAN MARTIN
2024-12-11,30.8,16.4,BENITO JUAREZ
2024-12-11,30.4,17.8,BERNARDO DE IRIGOYEN AERO
2024-12-11,32.6,15.5,BOLIVAR AERO
2024-12-11,31.1,21.3,BUENOS AIRES OBSERVATORIO
2024-12-11,33.1,17.8,CAMPO DE MAYO AERO
2024-12-11,36,17.4,CATAMARCA AERO
2024-12-11,,16.7,CERES AERO
2024-12-11,,17.5,CHAMICAL AERO
2024-12-11,18.6,7.2,CHAPELCO AERO
2024-12-11,32.5,18,CHEPES
2024-12-11,37,19.9,CHILECITO AERO
2024-12-11,27.6,11.8,COMODORO RIVADAVIA AERO
2024-12-11,26.9,20.5,CONCORDIA AERO
2024-12-11,30,15.3,CORDOBA AERO
2024-12-11,32.6,17,CORDOBA OBSERVATORIO
2024-12-11,31.8,16.2,CORONEL SUAREZ AERO
2024-12-11,28.1,20.9,CORRIENTES AERO
2024-12-11,,18.8,DOLORES AERO
2024-12-11,19.7,7.9,EL BOLSON AERO
2024-12-11,18.9,,EL CALAFATE AERO
2024-12-11,32.5,17.5,EL PALOMAR AERO
2024-12-11,,16.5,ESCUELA DE AVIACION MILITAR AERO
2024-12-11,17.6,4,ESQUEL AERO
2024-12-11,32.4,19,EZEIZA AERO
2024-12-11,29.4,21.3,FORMOSA AERO
2024-12-11,34,18.8,GENERAL PICO AERO
2024-12-11,23,7,GOBERNADOR GREGORES AERO
2024-12-11,27.9,19.8,GUALEGUAYCHU AERO
2024-12-11,33.8,21.3,IGUAZU AERO
2024-12-11,31,19,ITUZAINGO
2024-12-11,36.6,16,JACHAL
2024-12-11,29.5,18.2,JUJUY AERO
2024-12-11,28.1,16.6,JUJUY U N
2024-12-11,33,15.5,JUNIN AERO
2024-12-11,29.9,19.9,LA PLATA AERO
2024-12-11,22,1.8,LA QUIACA OBSERVATORIO
2024-12-11,36.2,18.3,LA RIOJA AERO
2024-12-11,33.4,17.4,LABOULAYE AERO
2024-12-11,32,18,LAS FLORES
2024-12-11,27.6,20.3,LAS LOMITAS
2024-12-11,27.9,10.8,MALARGUE AERO
2024-12-11,21,9.8,MAQUINCHAO
2024-12-11,26.9,16.9,MAR DEL PLATA AERO
2024-12-11,33.5,15.8,MARCOS JUAREZ AERO
2024-12-11,,20,MARIANO MORENO AERO
2024-12-11,35.6,18.8,MENDOZA AERO
2024-12-11,,16.9,MENDOZA OBSERVATORIO
2024-12-11,29,19.4,MERCEDES AERO (CTES)
2024-12-11,32.5,20.6,MERLO AERO
2024-12-11,27.5,18,METAN
2024-12-11,,21.3,MONTE CASEROS AERO
2024-12-11,32.6,20.7,MORON AERO
2024-12-11,31.3,16.7,NEUQUEN AERO
2024-12-11,34,17.3,NUEVE DE JULIO
2024-12-11,35,22,OBERA
2024-12-11,31.1,16.1,OLAVARRIA AERO
2024-12-11,32.8,19.1,ORAN AERO
2024-12-11,32.1,20,PARANA AERO
2024-12-11,21.8,9.5,PASO DE INDIOS
2024-12-11,28,21.5,PASO DE LOS LIBRES AERO
2024-12-11,33.3,17.5,PEHUAJO AERO
2024-12-11,18.3,6.3,PERITO MORENO AERO
2024-12-11,32.3,16.8,PIGUE AERO
2024-12-11,31.4,17.6,PILAR OBSERVATORIO
2024-12-11,33.7,22.3,POSADAS AERO
2024-12-11,27.1,20.8,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2024-12-11,26.2,10,PUERTO DESEADO AERO
2024-12-11,30,13.4,PUERTO MADRYN AERO
2024-12-11,28,20,PUNTA INDIO B.A.
2024-12-11,32.5,16,RAFAELA AERO
2024-12-11,32.4,20.4,RECONQUISTA AERO
2024-12-11,29.3,20.8,RESISTENCIA AERO
2024-12-11,,13.6,RIO CUARTO AERO
2024-12-11,22.3,0.2,RIO GALLEGOS AERO
2024-12-11,15.9,3.2,RIO GRANDE B.A.
2024-12-11,31.5,18.8,RIVADAVIA
2024-12-11,32.9,17.7,ROSARIO AERO
2024-12-11,29,16,SALTA AERO
2024-12-11,,15.4,SAN ANTONIO OESTE AERO
2024-12-11,31.8,20.6,SAN FERNANDO AERO
2024-12-11,39.7,20.5,SAN JUAN AERO
2024-12-11,26,7.9,SAN JULIAN AERO
2024-12-11,34.7,15.4,SAN LUIS AERO
2024-12-11,35.7,18.6,SAN MARTIN (MZA)
2024-12-11,32.2,16.6,SAN RAFAEL AERO
2024-12-11,25,9.8,SANTA CRUZ AERO
2024-12-11,33.3,17.7,SANTA ROSA AERO
2024-12-11,,13,SANTA ROSA DE CONLARA AERO
2024-12-11,32.6,19.2,SANTIAGO DEL ESTERO AERO
2024-12-11,32.8,19.1,SAUCE VIEJO AERO
2024-12-11,33.7,16.7,SUNCHALES AERO
2024-12-11,31,13.6,TANDIL AERO
2024-12-11,,17.8,TARTAGAL AERO
2024-12-11,32.7,19,TERMAS DE RIO HONDO AERO
2024-12-11,36.5,18.5,TINOGASTA
2024-12-11,30.6,14.8,TRELEW AERO
2024-12-11,34.6,20,TRENQUE LAUQUEN
2024-12-11,32.7,18,TRES ARROYOS
2024-12-11,31.3,19.8,TUCUMAN AERO
2024-12-11,,2.9,USHUAIA AERO
2024-12-11,28.8,13.6,USPALLATA
2024-12-11,33.5,17.2,VENADO TUERTO AERO
2024-12-11,34.5,16.5,VICTORICA
2024-12-11,,15.7,VIEDMA AERO
2024-12-11,32.5,16,VILLA DE MARIA DEL RIO SECO
2024-12-11,32.4,13.6,VILLA DOLORES AERO
2024-12-11,28.1,17.5,VILLA GESELL AERO
2024-12-11,35.6,12.8,VILLA REYNOLDS AERO
2024-10-31,25.3,20,AEROPARQUE AERO
2024-10-31,28.4,12.1,AZUL AERO
2024-10-31,34.3,21.3,BAHIA BLANCA AERO
2024-10-31,24.9,1.6,BARILOCHE AERO
2024-10-31,-6.4,-9.9,BASE BELGRANO II
2024-10-31,0.2,-1.7,BASE CARLINI (EX JUBANY)
2024-10-31,1.2,-4.5,BASE ESPERANZA
2024-10-31,-2.3,-12.6,BASE MARAMBIO
2024-10-31,2.4,-2.2,BASE ORCADAS
2024-10-31,-0.1,-4.8,BASE SAN MARTIN
2024-10-31,29.8,15.8,BENITO JUAREZ
2024-10-31,30.5,18.8,BERNARDO DE IRIGOYEN AERO
2024-10-31,29.6,14.1,BOLIVAR AERO
2024-10-31,28.2,20.7,BUENOS AIRES OBSERVATORIO
2024-10-31,28,17.5,CAMPO DE MAYO AERO
2024-10-31,38.2,24.1,CATAMARCA AERO
2024-10-31,,19.2,CERES AERO
2024-10-31,,23,CHAMICAL AERO
2024-10-31,27.1,2.6,CHAPELCO AERO
2024-10-31,36,24.5,CHEPES
2024-10-31,35.5,21.1,CHILECITO AERO
2024-10-31,24,10,COMODORO RIVADAVIA AERO
2024-10-31,31.4,18.2,CONCORDIA AERO
2024-10-31,25.2,17.7,CORDOBA AERO
2024-10-31,27.8,20.2,CORDOBA OBSERVATORIO
2024-10-31,28.5,15.8,CORONEL SUAREZ AERO
2024-10-31,29.6,21.2,CORRIENTES AERO
2024-10-31,,17.8,DOLORES AERO
2024-10-31,26.8,3.5,EL BOLSON AERO
2024-10-31,19.9,,EL CALAFATE AERO
2024-10-31,28.5,19.4,EL PALOMAR AERO
2024-10-31,,19,ESCUELA DE AVIACION MILITAR AERO
2024-10-31,24.7,3.3,ESQUEL AERO
2024-10-31,28.4,19.9,EZEIZA AERO
2024-10-31,30.7,21.9,FORMOSA AERO
2024-10-31,33.6,19,GENERAL PICO AERO
2024-10-31,26.5,9,GOBERNADOR GREGORES AERO
2024-10-31,30,18.4,GUALEGUAYCHU AERO
2024-10-31,33.8,21.4,IGUAZU AERO
2024-10-31,33,19,ITUZAINGO
2024-10-31,32.5,15.4,JACHAL
2024-10-31,34.5,22.6,JUJUY AERO
2024-10-31,32.6,18,JUJUY U N
2024-10-31,30.2,15.5,JUNIN AERO
2024-10-31,26.5,17.6,LA PLATA AERO
2024-10-31,23.5,6.4,LA QUIACA OBSERVATORIO
2024-10-31,37,24,LA RIOJA AERO
2024-10-31,31.5,17,LABOULAYE AERO
2024-10-31,28.5,17.4,LAS FLORES
2024-10-31,27.5,22.8,LAS LOMITAS
2024-10-31,28.4,10.1,MALARGUE AERO
2024-10-31,29.5,3.4,MAQUINCHAO
2024-10-31,29,14.8,MAR DEL PLATA AERO
2024-10-31,29,15.2,MARCOS JUAREZ AERO
2024-10-31,,19.5,MARIANO MORENO AERO
2024-10-31,32.4,23.8,MENDOZA AERO
2024-10-31,,21.8,MENDOZA OBSERVATORIO
2024-10-31,33.4,18.2,MERCEDES AERO (CTES)
2024-10-31,28.4,19.6,MERLO AERO
2024-10-31,33,21,METAN
2024-10-31,,18,MONTE CASEROS AERO
2024-10-31,28.4,20,MORON AERO
2024-10-31,32.2,14.9,NEUQUEN AERO
2024-10-31,31,15.3,NUEVE DE JULIO
2024-10-31,36,20,OBERA
2024-10-31,27.5,14.9,OLAVARRIA AERO
2024-10-31,37.5,23.6,ORAN AERO
2024-10-31,30.4,17.5,PARANA AERO
2024-10-31,28.1,10.4,PASO DE INDIOS
2024-10-31,33.8,18.8,PASO DE LOS LIBRES AERO
2024-10-31,31.1,15.5,PEHUAJO AERO
2024-10-31,22.4,6,PERITO MORENO AERO
2024-10-31,28.6,18.4,PIGUE AERO
2024-10-31,26.3,18.4,PILAR OBSERVATORIO
2024-10-31,34.4,21.8,POSADAS AERO
2024-10-31,30.8,23.6,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2024-10-31,21.5,8,PUERTO DESEADO AERO
2024-10-31,29.2,12,PUERTO MADRYN AERO
2024-10-31,24.5,19.8,PUNTA INDIO B.A.
2024-10-31,27,16,RAFAELA AERO
2024-10-31,30.8,17,RECONQUISTA AERO
2024-10-31,29,22,RESISTENCIA AERO
2024-10-31,,18.7,RIO CUARTO AERO
2024-10-31,24.6,10,RIO GALLEGOS AERO
2024-10-31,15.2,6.8,RIO GRANDE B.A.
2024-10-31,39,24.8,RIVADAVIA
2024-10-31,29.5,18.3,ROSARIO AERO
2024-10-31,32.1,17.8,SALTA AERO
2024-10-31,,8.2,SAN ANTONIO OESTE AERO
2024-10-31,27,19,SAN FERNANDO AERO
2024-10-31,34.5,23.4,SAN JUAN AERO
2024-10-31,22.6,10.5,SAN JULIAN AERO
2024-10-31,34.2,19,SAN LUIS AERO
2024-10-31,32.8,23.5,SAN MARTIN (MZA)
2024-10-31,31.8,14.3,SAN RAFAEL AERO
2024-10-31,27.5,11.2,SANTA CRUZ AERO
2024-10-31,32.7,18.8,SANTA ROSA AERO
2024-10-31,,17.7,SANTA ROSA DE CONLARA AERO
2024-10-31,38.1,20.6,SANTIAGO DEL ESTERO AERO
2024-10-31,30.2,18.5,SAUCE VIEJO AERO
2024-10-31,27.9,16.6,SUNCHALES AERO
2024-10-31,28.5,12.9,TANDIL AERO
2024-10-31,,21,TARTAGAL AERO
2024-10-31,34.9,21.8,TERMAS DE RIO HONDO AERO
2024-10-31,33.5,19,TINOGASTA
2024-10-31,30.5,11.8,TRELEW AERO
